timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624979287319,1568,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,1,1,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,1554,0,1481
1624979288889,46,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,46,0,0
1624979288935,52,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,52,0,0
1624979288988,58,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,58,0,0
1624979289046,47,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,46,0,0
1624979288892,219,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,219,0,166
1624979289093,48,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,48,0,0
1624979289112,50,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,50,0,0
1624979289142,46,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,46,0,0
1624979289162,43,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,43,0,0
1624979289188,46,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979289205,45,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979289234,46,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,46,0,0
1624979289251,51,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,51,0,0
1624979289281,47,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,47,0,0
1624979289303,45,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979289328,50,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,50,0,0
1624979289349,45,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979289395,45,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979289440,53,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,53,0,0
1624979289493,45,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979289538,45,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979289378,205,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,205,0,160
1624979289583,45,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979289583,48,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,48,0,0
1624979289628,48,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,48,0,0
1624979289632,44,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979289677,43,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,43,0,0
1624979289677,44,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979289720,44,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979289721,44,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979289764,45,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979289765,47,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,47,0,0
1624979289810,45,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979289813,47,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,47,0,0
1624979289856,46,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,46,0,0
1624979289860,47,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,47,0,0
1624979289903,45,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979289908,46,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,46,0,0
1624979289949,44,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979289955,45,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979289994,43,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,43,0,0
1624979290001,47,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,47,0,0
1624979290038,43,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,43,0,0
1624979290048,49,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,49,0,0
1624979290082,45,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979290097,46,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,46,0,0
1624979290128,46,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,46,0,0
1624979290144,46,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,46,0,0
1624979290174,46,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,46,0,0
1624979290190,47,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,47,0,0
1624979290716,45,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979290716,45,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979290761,44,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979290762,47,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,46,0,0
1624979290805,43,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,43,0,0
1624979290809,44,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,2,2,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979290849,43,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,43,0,0
1624979290853,44,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979290893,42,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,42,0,0
1624979290898,44,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979290942,43,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,43,0,0
1624979290986,44,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979291031,46,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,46,0,0
1624979290892,195,GET All Activities,403,Site Disabled,Starter 1-3,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,195,0,147
1624979290936,167,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,167,0,125
1624979291077,50,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,50,0,0
1624979291087,46,Get All Books,403,Site Disabled,Starter 1-3,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,46,0,0
1624979291103,38,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,38,0,0
1624979291127,46,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979291141,38,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,38,0,0
1624979291133,46,Get All Authors,403,Site Disabled,Starter 1-3,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,46,0,0
1624979291180,40,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979291174,46,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,46,0,0
1624979291180,48,GET All Activities,403,Site Disabled,Starter 1-3,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,48,0,0
1624979291220,39,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,39,0,0
1624979291221,46,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,46,0,0
1624979291229,49,Get All Books,403,Site Disabled,Starter 1-3,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,49,0,0
1624979291259,39,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,39,0,0
1624979291268,45,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979291279,48,Get All Authors,403,Site Disabled,Starter 1-3,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,48,0,0
1624979291298,41,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979291314,44,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979291328,45,GET All Activities,403,Site Disabled,Starter 1-3,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979291339,37,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,37,0,0
1624979291359,44,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979291377,37,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,37,0,0
1624979291373,45,Get All Books,403,Site Disabled,Starter 1-3,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979291414,37,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,37,0,0
1624979291418,45,Get All Authors,403,Site Disabled,Starter 1-3,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979291451,36,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,36,0,0
1624979291463,44,GET All Activities,403,Site Disabled,Starter 1-3,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979291488,37,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,37,0,0
1624979291508,43,Get All Books,403,Site Disabled,Starter 1-3,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,43,0,0
1624979291525,36,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,36,0,0
1624979291552,45,Get All Authors,403,Site Disabled,Starter 1-3,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979291404,193,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,192,0,144
1624979291561,37,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,37,0,0
1624979291599,37,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,37,0,0
1624979291597,44,GET All Activities,403,Site Disabled,Starter 1-3,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979291597,44,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979291636,38,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,38,0,0
1624979291642,47,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,47,0,0
1624979291642,52,Get All Books,403,Site Disabled,Starter 1-3,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,52,0,0
1624979291674,40,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,40,0,0
1624979291690,46,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,46,0,0
1624979291695,45,Get All Authors,403,Site Disabled,Starter 1-3,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979291714,38,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,38,0,0
1624979291736,45,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979291741,45,GET All Activities,403,Site Disabled,Starter 1-3,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979291753,38,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,38,0,0
1624979291782,46,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,46,0,0
1624979291791,38,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,38,0,0
1624979291786,45,Get All Books,403,Site Disabled,Starter 1-3,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979291829,44,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979291828,49,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,49,0,0
1624979291831,53,Get All Authors,403,Site Disabled,Starter 1-3,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,53,0,0
1624979291874,39,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,39,0,0
1624979291878,51,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,51,0,0
1624979291885,47,GET All Activities,403,Site Disabled,Starter 1-3,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,47,0,0
1624979291914,40,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,40,0,0
1624979291930,47,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,47,0,0
1624979291932,45,Get All Books,403,Site Disabled,Starter 1-3,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979291955,39,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,39,0,0
1624979291977,45,Get All Authors,403,Site Disabled,Starter 1-3,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979291977,45,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979291994,39,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,39,0,0
1624979292022,45,GET All Activities,403,Site Disabled,Starter 1-3,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979292033,37,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,37,0,0
1624979292022,51,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,51,0,0
1624979292070,37,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,37,0,0
1624979292067,45,Get All Books,403,Site Disabled,Starter 1-3,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979292074,44,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979292108,36,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,36,0,0
1624979292112,44,Get All Authors,403,Site Disabled,Starter 1-3,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979292118,45,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979292145,36,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,36,0,0
1624979292157,44,GET All Activities,403,Site Disabled,Starter 1-3,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979292163,45,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979292182,39,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,39,0,0
1624979292201,46,Get All Books,403,Site Disabled,Starter 1-3,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,46,0,0
1624979292208,46,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979292222,44,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,43,0,0
1624979292248,44,Get All Authors,403,Site Disabled,Starter 1-3,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979292254,44,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979292265,37,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,37,0,0
1624979292292,44,GET All Activities,403,Site Disabled,Starter 1-3,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979292302,37,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,37,0,0
1624979292297,44,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979292339,39,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,39,0,0
1624979292336,44,Get All Books,403,Site Disabled,Starter 1-3,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979292341,44,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979292378,41,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,41,0,0
1624979292380,46,Get All Authors,403,Site Disabled,Starter 1-3,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,46,0,0
1624979292385,44,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979292419,38,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,38,0,0
1624979292426,45,GET All Activities,403,Site Disabled,Starter 1-3,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979292429,48,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,47,0,0
1624979292458,38,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,38,0,0
1624979292472,46,Get All Books,403,Site Disabled,Starter 1-3,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,46,0,0
1624979292477,46,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,46,0,0
1624979292496,51,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,51,0,0
1624979292519,45,Get All Authors,403,Site Disabled,Starter 1-3,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979292523,46,Get All Authors,403,Site Disabled,Starter 1-1,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,46,0,0
1624979292548,37,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,37,0,0
1624979292565,45,GET All Activities,403,Site Disabled,Starter 1-3,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979292569,45,GET All Activities,403,Site Disabled,Starter 1-1,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979292585,37,GET All Activities,403,Site Disabled,Starter 1-2,text,false,,2487,188,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,37,0,0
1624979292610,44,Get All Books,403,Site Disabled,Starter 1-3,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979292622,37,Get All Books,403,Site Disabled,Starter 1-2,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,37,0,0
1624979292614,48,Get All Books,403,Site Disabled,Starter 1-1,text,false,,2487,183,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/books,48,0,0
1624979292660,38,Get All Authors,403,Site Disabled,Starter 1-2,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,38,0,0
1624979292654,46,Get All Authors,403,Site Disabled,Starter 1-3,text,false,,2487,185,3,3,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,46,0,0
